ovr_id,last_check_date,next_check_date,permid,issuer_name,ovr_target,source_value,ovr_value,ovr_active,og_srating,og_exposure,og_controversy,og_committee,company_inheriting,parent_company,inherited_ovr,inhert_ovr_id,comments,evidence,ovr_log,brs_id
ovr000607,01/01/2025,01/07/2025,4295901744,Principal Financial Group Inc,cs_003,EXCLUDED,OK,True,,x,,,False,,False,,"Jun-24: OVR de OK en aquellas estrategias afectadas por controversia 1/100 en Clarity, aunque Sustainalytics tiene un 3/5
Update Sept - 24: la situación en cuanto al nivel de controversias no ha cambiado, ni en Sustainalytics (que es el que prevalece) ni en Clarity, por lo que se mantienen los ovrs
Update nov -24: cambio en esta pestaña Scania CV AB por Scania AB para dejar correctamente reflejado el arbol de parent - subsidiaria y paso Scania CV AB a la pestaña Mapeo P-S. Scania AB tiene el mismo problema con la controversia de Clarity, por lo que se aplica ovr al ser la controversia en Sustainalytics de 3/5

latest_comment:
Nueva en la hoja

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",R70878
ovr000608,01/01/2025,01/07/2025,4295886913,Ren Redes Energeticas Nacionais SGPS SA,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"Jun-24: OVR de OK en aquellas estrategias afectadas por controversia 1/100 en Clarity, aunque Sustainalytics tiene un 3/5
Update Sept - 24: la situación en cuanto al nivel de controversias no ha cambiado, ni en Sustainalytics (que es el que prevalece) ni en Clarity, por lo que se mantienen los ovrs
Update nov -24: cambio en esta pestaña Scania CV AB por Scania AB para dejar correctamente reflejado el arbol de parent - subsidiaria y paso Scania CV AB a la pestaña Mapeo P-S. Scania AB tiene el mismo problema con la controversia de Clarity, por lo que se aplica ovr al ser la controversia en Sustainalytics de 3/5

latest_comment:
Nueva en la hoja

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",D56623
ovr000609,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,str_001,OK,FLAG,True,,,x,,False,,False,,"Jun-24: OVR de OK en aquellas estrategias afectadas por controversia 1/100 en Clarity, aunque Sustainalytics tiene un 3/5
Update Sept - 24: la situación en cuanto al nivel de controversias no ha cambiado, ni en Sustainalytics (que es el que prevalece) ni en Clarity, por lo que se mantienen los ovrs
Update nov -24: cambio en esta pestaña Scania CV AB por Scania AB para dejar correctamente reflejado el arbol de parent - subsidiaria y paso Scania CV AB a la pestaña Mapeo P-S. Scania AB tiene el mismo problema con la controversia de Clarity, por lo que se aplica ovr al ser la controversia en Sustainalytics de 3/5

latest_comment:
Nueva en la hoja

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000610,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,str_003,OK,FLAG,True,,,x,,False,,False,,"Feb-25: cia nueva en esta hoja. OVR de OK en la estrategia STR006 que es la única que excluye el arm part desde 0. Esta compañía fabrica cojinetes y rodamientos para una gran variedad de tipos de motores y aplicaciones varias, entre los que se encuentran motores que se utilizan también para aviones de combate; la estimación de revenues del segmento aerospace es del 1,64% que unido a que es un componente tan pequeño y que se utiliza para otro tipo de motores, nos lleva a aplicar ovr de OK y no excluir a la compañía

latest_comment:
Compañía nueva

sustainalytics_controv_detail:


exposure_detail:
",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000611,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,str_006,OK,FLAG,True,,,x,,False,,False,,"APTA según Comité Santander Responsabilidad Solidario.
Update jun-23: tras analisis sector gas por equipo ISR, se considera invertible al considerar el gas como una energía de transición, además, se permite inversión en bonos verdes, por lo que se aplica OVR de OK en la STR004 SB de bonos tanto para Snam como para su subsidiaria Terega SA (permId: 4298161003)
Update ago-24: se mantiene la situación, no se modifican los ovrs. Se adjunta ""Ensayo gas"" en su carpeta como jutificación al ovr de OK
Rev ene-25: se mantienen los ovrs

latest_comment:
Revisada en ene-25: se mantiene los ovrs existentes

sustainalytics_controv_detail:
-

exposure_detail:
Fossil Fuels Part (50-100%), Fossil Fuels Prod (50-100%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000612,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,art_8,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000613,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,cs_001,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000614,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,cs_002,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000615,01/01/2025,01/07/2025,4295856917,Rio Tinto Ltd,cs_003,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000616,01/01/2025,01/07/2025,4295856917,Rio Tinto PLC,cs_001,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000617,01/01/2025,01/07/2025,4295856917,Rio Tinto PLC,cs_002,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000618,01/01/2025,01/07/2025,4295856917,Rio Tinto PLC,cs_003,OK,FLAG,True,,,x,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons y en la CS003 tb al caer el sust rating por la salida de Refinitiv
Update sep-24: se mantienen todos los ovrs

latest_comment:
Revisión sep-24: Se mantienen los ovrs

sustainalytics_controv_detail:
Business Ethics

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",74974E
ovr000619,01/01/2025,01/07/2025,8589934213,Royal Bank of Canada,str_001,EXCLUDED,OK,True,,x,,,False,,False,,"Update dic-23: Se aplica overwrite de OK en las estrategias afectadas en virtud del estudio del gas como energía de transición, y por coherencia con la decision tomada en otras empresas como National Grid.
Update ago-24: no hay novedades en cuanto a las exposiciones
Rev ene-25: no hay variación de los exposures

latest_comment:
Revisada en ene-25: se mantienen los existentes

sustainalytics_controv_detail:
-

exposure_detail:
Fossil fuels Part (30-50%), Fossil fuels Prod (5-10%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",780087
ovr000620,01/01/2025,01/07/2025,8589934213,Royal Bank of Canada,str_002,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons
Update oct-24: aparece una controversia nivel 1/100 en Clarity en Sanctions que no tenemos certeza que sea correcta. La realidad es que en Sustainalytics el nivel es 3, por lo que se mete ovr en la Art8 que no tenía OVR

latest_comment:


sustainalytics_controv_detail:
Business Ethics, Quality & Safety, Sanctios, Society - Human Rights

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",780087
ovr000621,01/01/2025,01/07/2025,8589934213,Royal Bank of Canada,str_003,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons
Update oct-24: aparece una controversia nivel 1/100 en Clarity en Sanctions que no tenemos certeza que sea correcta. La realidad es que en Sustainalytics el nivel es 3, por lo que se mete ovr en la Art8 que no tenía OVR

latest_comment:


sustainalytics_controv_detail:
Business Ethics, Quality & Safety, Sanctios, Society - Human Rights

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",780087
ovr000622,01/01/2025,01/07/2025,8589934213,Royal Bank of Canada,str_003b,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons
Update oct-24: aparece una controversia nivel 1/100 en Clarity en Sanctions que no tenemos certeza que sea correcta. La realidad es que en Sustainalytics el nivel es 3, por lo que se mete ovr en la Art8 que no tenía OVR

latest_comment:


sustainalytics_controv_detail:
Business Ethics, Quality & Safety, Sanctios, Society - Human Rights

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",780087
ovr000623,01/01/2025,01/07/2025,8589934213,Royal Bank of Canada,str_004,EXCLUDED,OK,True,,x,,,False,,False,,"NO APTA según Comité Santander Responsabilidad Solidario.
Update ago-24: se mantienen los ovrs por la exposición a nuclear weapons
Update oct-24: aparece una controversia nivel 1/100 en Clarity en Sanctions que no tenemos certeza que sea correcta. La realidad es que en Sustainalytics el nivel es 3, por lo que se mete ovr en la Art8 que no tenía OVR

latest_comment:


sustainalytics_controv_detail:
Business Ethics, Quality & Safety, Sanctios, Society - Human Rights

exposure_detail:
Nuclear Weapons Part (5%)",,"{user : Tristan Soler,upload_date : 20250224,upload_method : manual,operation : create}",780087
